,Ret_1,Ret_5,Ret_21,Ret_63,Ret_126,Ret_252,Ret21_Z,SMA20_Ratio,SMA50_Ratio,SMA200_Ratio,SMA50_200_Ratio,MACD_Ratio,MACD_Hist_Ratio,RSI,Stoch_K,BB_PctB,High252_Dist,Low252_Dist,Volatility,Vol_60,Vol_Ratio,ATR_Ratio,Volume_Ratio,Mkt_Ret_21,Mkt_Ret_63,Mkt_SMA200_Ratio,Mkt_Vol_20,Rel_Ret_21,Rel_Ret_63,nifty_return_1,nifty_return_5,nifty_return_20,nifty_volatility_20,nifty_momentum,nifty_sma_ratio,nifty_sma200_ratio,nifty_trend_direction,sector_return_1,sector_return_5,sector_return_20,sector_momentum,sector_volatility,sector_sma_ratio,india_vix,india_vix_change,india_vix_return,india_vix_volatility,usdinr_return_1,usdinr_return_5,usdinr_return_20,usdinr_volatility,stock_vs_nifty_return,stock_vs_sector_return,stock_nifty_relative_strength,stock_sector_relative_strength,daily_RSI,daily_volatility,daily_return,daily_volume_change,daily_price_vs_EMA,daily_MACD_norm,daily_MACD_signal_norm,daily_MACD_hist_norm,daily_ATR_pct,daily_EMA_fast_vs_slow,daily_momentum,daily_momentum_z,daily_trend_direction,daily_rsi_regime
Vol_Ratio,0.009008003709454987,0.014888516934668042,0.006848366659646265,-0.0015992922896549346,0.024892131871272,0.011433019492045775,-0.016233617857809798,0.013175243182058777,-0.00978735574596082,0.013164493084199747,0.02751304716701738,-0.006043524133769632,0.025717713028463398,-0.01077523557214021,0.014494634179985786,0.00017116351192525411,0.020147926252379985,-0.023153626395922767,0.5216945250223207,-0.05444249893360504,1.0,0.3344580892370624,0.3239649996651802,-0.18328992292858348,-0.059355856324237406,-0.02959550758198316,0.14214231160756252,0.11527782789298187,0.03870212945657358,-0.009077756511503133,-0.03334396385853194,-0.17446988019140822,0.14274526572638133,-0.1823162846448554,-0.1821568659825157,-0.030182168065322923,-0.05596819781082099,0.009734115544022448,-0.02034380088656534,-0.11344246640572951,-0.12258229795046963,0.2202898226426594,-0.1176991179187044,0.034697326938218684,-0.005237012693790513,-0.00745015341415808,0.17992219672929377,0.015439540665143513,0.030877140510261025,0.11486260707848374,0.02275599810985197,0.013507220106170517,0.005469060063254638,0.11611581929564982,0.12825649577662712,-0.01077523557214021,0.5216945250223207,0.009008003709454987,-0.02894141017889256,0.0039755090403101375,-0.006043524133769632,-0.010884979044892835,0.025717713028463398,0.3344580892370624,-0.0008129592620084615,0.014888516934668042,0.0047463683109302745,-0.017986754627825723,-0.012780050362807422
ATR_Ratio,-0.04786895880497534,-0.08059399658051392,-0.04192434993416261,0.007389512500892087,0.020801410706985282,0.030623102838784135,-0.0888720602073696,-0.07812442507021301,-0.04006922648638895,0.0020107293813392997,0.04957348356676614,-0.027972320962508204,-0.06790450477609693,-0.11239726802228538,-0.11993356074245133,-0.11063415535682522,-0.32586773680847186,0.24192054235850474,0.8585187854683798,0.7669292687481354,0.3344580892370624,1.0,0.17495017973445012,-0.11927064033060975,-0.12287251305837255,-0.1452931121051614,0.36282553887620445,0.02472668092302431,0.0796110116610425,-0.006172895221739009,-0.06273605020103433,-0.11856429453619458,0.36330910669696054,-0.1671504523409537,-0.1534239936514654,-0.1456668944798551,-0.19564559044739338,-0.006348818359294799,-0.06452317158477372,-0.10379648837129772,-0.14626149558103238,0.46570523752563076,-0.10888685241661314,0.35120276786514076,-0.03275278460828745,-0.026840830382833903,0.22895924754781646,0.022894082325230172,0.0349837050181842,0.08282035407819283,0.19715732282349646,-0.05477506562999937,-0.04934437677254205,0.02083167691590698,0.04483611843343843,-0.11239726802228538,0.8585187854683798,-0.04786895880497534,-0.03178901716809479,-0.07989973836504118,-0.027972320962508204,-0.0012837557227094152,-0.06790450477609693,1.0,0.00628093308406812,-0.08059399658051392,-0.09941406613801518,-0.08579616839992656,-0.1085099091138797
Volume_Ratio,0.06325540070335091,0.19597484227129142,0.16026896229932253,0.010434680680150157,-0.021187806314085945,-0.035662947312141986,0.15209547925979058,0.21252190459700426,0.1469847637696279,0.004830219339828896,-0.07605546776494478,0.12508960777624692,0.2163127375820348,0.1789244121308563,0.16746550868364882,0.2064635367885128,0.0709061126423876,-0.03171327086409552,0.17414689345454906,-0.025547240659432792,0.3239649996651802,0.17495017973445012,1.0,0.04149086720909626,-0.005188360297407908,-0.029758200373173654,0.025934373727410715,0.16525351092236076,0.018543926668563502,0.010976477499922685,0.016356708129203697,0.039990595492823605,0.025856628146953754,0.036891344208883,0.0422025497853576,-0.03015961574059471,-0.008871360050697663,0.03298183294759761,0.06864457941986409,0.08758695363900892,0.0832272527813182,0.047268066269977746,0.0785119833656965,0.05062966990899923,-0.0011778365463002071,-0.0015144278545649967,0.012300617785450293,0.01846854275334698,0.005571937035823455,0.009427428622591251,0.04081885296752566,0.06101272278909668,0.04640349469969922,0.17022214107385372,0.13059922450779649,0.1789244121308563,0.17414689345454906,0.06325540070335091,0.40945514261855437,0.20266775030593162,0.12508960777624692,0.06445420012339609,0.2163127375820348,0.17495017973445012,0.03412260110174088,0.19597484227129142,0.19105950957316095,0.10244631348785212,0.15949213737289308
Mkt_Ret_21,0.09229464123547426,0.22673130030623126,0.48124632601031675,0.25478619657310647,0.13792143732478204,0.06692838104288096,0.4798967466618731,0.39705303821744514,0.4263555142491879,0.2136152394355312,0.026755660503561512,0.42912781427853597,0.24392350254051612,0.42899087399125313,0.2885308502343832,0.3672336040738828,0.18861072281383262,0.2206252212488554,-0.06243138389728792,0.04407196274554035,-0.18328992292858348,-0.11927064033060975,0.04149086720909626,1.0,0.5197528769359004,0.4503158647586053,-0.2341436851337577,0.05263458095875219,0.027525307390358383,0.2168762473265972,0.45959688094932416,0.9720239692983486,-0.23442220356403087,0.9449328903172635,0.8610282967786691,0.4495576687898739,0.4943575551620009,0.14298316194966115,0.3208597400750416,0.6538202576489353,0.6438004039622526,-0.17680176204180698,0.5909413596458046,-0.05799692110235337,-0.046204830801132406,-0.044089993366991743,-0.34723816849763034,-0.083072070987348,-0.19679032322648157,-0.4018728879756044,-0.026099228912617952,-0.006391810539976275,-0.008056675254149296,0.05012880731916615,0.009509725602083012,0.42899087399125313,-0.06243138389728792,0.09229464123547426,0.0015635275650564915,0.41107564492325493,0.42912781427853597,0.3765246550719082,0.24392350254051612,-0.11927064033060975,0.3111055293846647,0.22673130030623126,0.23488503910497763,0.37176787636227926,0.38372615549953804
Mkt_Ret_63,0.050052154764614415,0.12247860553778933,0.2765773853674965,0.5050671767408327,0.317075968208207,0.19803700159198315,0.26754284672163925,0.21806395207902496,0.3817645664876924,0.3689096385701159,0.2518133018383654,0.38172179144907203,-0.019160370713383723,0.3096105268149991,0.14663554481049892,0.1991145465960072,0.2909374669213581,0.3459935218489699,-0.10264125386992551,-0.07701401991911766,-0.059355856324237406,-0.12287251305837255,-0.005188360297407908,0.5197528769359004,1.0,0.7227415777489848,-0.27180344950866325,0.04766593618298389,0.0745091325489813,0.1141696338694559,0.23620950136336064,0.5051848592979169,-0.2717433684989534,0.5295895673010331,0.727185451931179,0.7221844956965161,0.65005231078722,0.07952613270918299,0.17261947713175113,0.368862634484639,0.3686546667161613,-0.19695281027783035,0.5223256039905394,-0.08669342136127159,-0.01086401703184835,-0.01288165232187637,-0.21986809684326306,-0.057098160142139545,-0.14013454322169924,-0.23237845806271082,-0.1901661026556952,-0.002587799928347572,-0.006231825954972531,0.04250967222184005,0.002646543499498046,0.3096105268149991,-0.10264125386992551,0.050052154764614415,-0.027029796147777264,0.2672236121204336,0.38172179144907203,0.41097356279466113,-0.019160370713383723,-0.12287251305837255,0.4609108544525813,0.12247860553778933,0.1273778230193532,0.3588246566264329,0.2775185879959176
Mkt_SMA200_Ratio,0.05115573933132681,0.13002946062588766,0.26149917093275143,0.4145286266390769,0.5047949545138924,0.41397418036693073,0.25590715502896355,0.21595513655171428,0.33953267769698525,0.5204877023954186,0.46444519851257543,0.34219353310318634,0.015729801761929153,0.2935851305919177,0.16161707326611946,0.2005856266933164,0.4092368265319074,0.4597484991961936,-0.10723245585344937,-0.10217381584417497,-0.02959550758198316,-0.1452931121051614,-0.029758200373173654,0.4503158647586053,0.7227415777489848,1.0,-0.29934625836847467,0.06389155341064948,0.10619613642244256,0.11042455266240843,0.2278169431600605,0.438815642786517,-0.29935022346973406,0.4747904434233221,0.5955399143067126,1.0,0.7778273443965632,0.08964020733059645,0.18834330876353286,0.3519085173214445,0.3555236847276396,-0.18930943556817403,0.4650656759000758,-0.23599652765201212,0.0037536860130173238,-0.0026386190141259413,-0.06764140826204788,-0.05299806345817266,-0.12396563169724817,-0.24225004358436703,-0.37866978179080135,0.0002857488109760208,-0.010090131428788781,0.05913158866861603,-0.00014090897343546957,0.2935851305919177,-0.10723245585344937,0.05115573933132681,-0.021835765317799995,0.2562619169824925,0.34219353310318634,0.3569696894722644,0.015729801761929153,-0.1452931121051614,0.4354525705982151,0.13002946062588766,0.13530954953632968,0.33935101318706246,0.2631066327620318
Mkt_Vol_20,0.0030980911198699324,-0.020905022178650375,-0.12857035539648118,-0.14222605113334325,-0.12068409450379251,-0.14626142541132378,-0.1496021380826574,-0.07381923221523377,-0.15823917729090403,-0.16008051197378131,-0.09803356940503197,-0.16785469145661638,0.022300725417588443,-0.14138285910586004,-0.0380135117222304,-0.0736314947996574,-0.2474593312282976,-0.019714628358190593,0.3558534863258071,0.320099932717779,0.14214231160756252,0.36282553887620445,0.025934373727410715,-0.2341436851337577,-0.27180344950866325,-0.29934625836847467,1.0,-0.021265926037300705,-0.019207007876532015,0.0312206769130847,-0.01989287356313503,-0.22199804646493937,1.0,-0.3635003067719718,-0.3014942629413455,-0.29935022346973406,-0.4112955149797887,0.02248355465443693,-0.014343560283461504,-0.15546709223253172,-0.22126288677075456,0.5943307042221646,-0.20317468879850534,0.7323370390283264,-0.07797942647368192,-0.06563408754011812,0.57012287296847,-0.0007891342967471427,-0.006536840844889671,0.0610473628737198,0.3009149891989464,-0.005032452925182034,-0.008819822802078279,-0.020606475978816506,-0.007883687212901008,-0.14138285910586004,0.3558534863258071,0.0030980911198699324,0.011752200083551122,-0.09808125617290028,-0.16785469145661638,-0.1815921808561812,0.022300725417588443,0.36282553887620445,-0.18215673889942102,-0.020905022178650375,-0.03129272665848834,-0.15379950338984083,-0.12949069340253064
Rel_Ret_21,0.17357276102163435,0.3994891416277038,0.86866902307944,0.47924164073124537,0.3505914810687095,0.25173366465577474,0.8401415448492378,0.7156596893855482,0.7515413680930197,0.45060971164360253,0.1534107610537346,0.7622505955622532,0.4337721545026354,0.7519249205199816,0.5636067796495825,0.6448164498586257,0.4495203705536785,0.3300498588303241,0.09892861039266562,0.028977594698143833,0.11527782789298187,0.02472668092302431,0.16525351092236076,0.05263458095875219,0.04766593618298389,0.06389155341064948,-0.021265926037300705,1.0,0.5473774917321012,0.008808470561723562,0.03154407532170328,0.051446460257550355,-0.02159663374605333,0.052919904364218805,0.06190053566792576,0.06403916555911757,0.0630814421699096,0.06707929381691677,0.15800727958858102,0.327621208395246,0.3187475815440665,-0.03310682868357275,0.3001046700340037,-0.03642460346305131,-0.0020952860262712417,-0.0016678602269955245,-0.005256602374264482,-0.011956859595743927,-0.025194652390816367,-0.04827688733305325,-0.05788470359311945,0.1902498810189925,0.1482253446387871,0.9677488226524289,0.7638342806753277,0.7519249205199816,0.09892861039266562,0.17357276102163435,0.008519478778464765,0.7386608375276765,0.7622505955622532,0.6585610375933397,0.4337721545026354,0.02472668092302431,0.5707066633766663,0.3994891416277038,0.40416796477907685,0.6403370501474428,0.6783379621959642
Rel_Ret_63,0.10347955727741834,0.23555948906130983,0.4808260890458702,0.8660871359541876,0.621232519569887,0.4473164597601669,0.4675956032556873,0.4098799135269309,0.6502943505125495,0.7157616250362049,0.5439445518737185,0.6492753803813452,0.01546947157867438,0.5479597565005992,0.33175067516827067,0.36726966822781754,0.5886112562925806,0.5347759102816859,0.11194439885913907,0.10847349991832009,0.03870212945657358,0.0796110116610425,0.018543926668563502,0.027525307390358383,0.0745091325489813,0.10619613642244256,-0.019207007876532015,0.5473774917321012,1.0,0.00011367583484157926,0.010742952727971789,0.02625666165215142,-0.01917036957797496,0.029390310744278815,0.051722138394544884,0.10669342897932307,0.07843945113905874,0.04129226995681277,0.09288433200789446,0.19265629708556267,0.18941857385046149,-0.01712425412254145,0.2644555502269204,-0.03928148614028113,0.004872391425489055,0.005239551428629122,0.017199299632190027,-0.009949904727533376,-0.015129881777354507,-0.03767849722012057,-0.09420487287595929,0.11418655744769993,0.08559864046164513,0.5350604793054311,0.4188224668703874,0.5479597565005992,0.11194439885913907,0.10347955727741834,-0.01033046376500378,0.48340623789161286,0.6492753803813452,0.6817841583779424,0.01546947157867438,0.0796110116610425,0.789516301016504,0.23555948906130983,0.23748044767554152,0.6216489827450358,0.4952767848515084
nifty_return_1,0.4180166361217614,0.18799566053231495,0.1065979401252258,0.05026047708981678,0.029551122586053222,0.011916707738225845,0.10739222236063226,0.16303153453154595,0.10779319307841777,0.04620054803896474,-0.0032341215590693927,0.04319745064311621,0.07944353441309326,0.15886919041424064,0.20612166323247907,0.18871016662560222,0.04807636853881276,0.0534499281189567,0.022984790086294508,0.03136706134574264,-0.009077756511503133,-0.006172895221739009,0.010976477499922685,0.2168762473265972,0.1141696338694559,0.11042455266240843,0.0312206769130847,0.008808470561723562,0.00011367583484157926,1.0,0.41892038909070317,0.21997066099956417,0.0312206769130847,0.21398630013029768,0.22526336316703155,0.11042455266240843,0.11823563683524481,0.635307406716091,0.2682891845065258,0.1495844787819317,0.14888206214078475,0.022924899493235864,0.15161317426804136,-0.033495237324534376,-0.5079826751308241,-0.5018957636747498,-0.023466506966461118,-0.019439126111520787,-0.003380428598890312,-0.014846822782335331,0.012803858104072897,-0.04006764372289928,-0.007286610099550031,0.006892621490621635,-0.0014150046243004556,0.15886919041424064,0.022984790086294508,0.4180166361217614,-0.0011116987127806636,0.18040832102393786,0.04319745064311621,0.018799641567803102,0.07944353441309326,-0.006172895221739009,0.019317101714559637,0.18799566053231495,0.1910135022208689,0.10437705827056129,0.14523737487167945
nifty_return_5,0.19207184940312683,0.4637267251643043,0.23248068771174116,0.11850397070866606,0.06463688439808875,0.03562920534899039,0.23626047194746305,0.3535410195837903,0.2354859523919977,0.10717605024383553,-0.0018117588100400575,0.16171960827413553,0.316078300704008,0.3289383656595595,0.3673663474304671,0.3754594679240363,0.11230182852965165,0.10658697608471196,0.004555413997618098,0.031579584686260785,-0.03334396385853194,-0.06273605020103433,0.016356708129203697,0.45959688094932416,0.23620950136336064,0.2278169431600605,-0.01989287356313503,0.03154407532170328,0.010742952727971789,0.41892038909070317,1.0,0.4671973201678895,-0.01989287356313503,0.45881324729609085,0.47071354635878415,0.2278169431600605,0.2575412835743956,0.29372106757261884,0.664497796082256,0.32023546315233037,0.31833577064090324,-0.021850015105912488,0.3188007314973129,-0.07088519107721031,-0.13231253477741042,-0.1346518385402019,-0.1207640901304499,-0.13183358634226508,-0.2518604852249869,-0.14806741904001428,-0.0027323204733909834,-0.007533514102829991,-0.008635907406558108,0.031440434539073595,0.009542987338616096,0.3289383656595595,0.004555413997618098,0.19207184940312683,0.005706664426000388,0.3613200301023631,0.16171960827413553,0.07416917610413516,0.316078300704008,-0.06273605020103433,0.07812826284481594,0.4637267251643043,0.463770337681044,0.22828813876174425,0.29552108169185803
nifty_return_20,0.09213033568702705,0.22965967126915018,0.46906527502908274,0.24688187622706048,0.13243859320667853,0.06403327073038147,0.46848751859332405,0.4056686030662432,0.41784507719547165,0.2076873152287397,0.024006991265855347,0.42128200281216444,0.2595795095660743,0.4274341638500694,0.2938534136136271,0.3744630587791334,0.18399140237177616,0.21568481662864653,-0.056765118431154116,0.04559052723862,-0.17446988019140822,-0.11856429453619458,0.039990595492823605,0.9720239692983486,0.5051848592979169,0.438815642786517,-0.22199804646493937,0.051446460257550355,0.02625666165215142,0.21997066099956417,0.4671973201678895,1.0,-0.22199804646493937,0.9660740631723918,0.8460232995699833,0.438815642786517,0.4856060922736825,0.1435028850592499,0.3238278639506372,0.6653451382685881,0.654415769645391,-0.16640028119980554,0.5779410213334492,-0.05704572430441976,-0.04733684796806429,-0.045599595555622895,-0.34098790769557924,-0.08561888856801528,-0.2000219376939392,-0.3997191034772159,-0.022135200042783923,-0.007663083730131309,-0.00860796884406152,0.046898994621652826,0.009969076570104119,0.4274341638500694,-0.056765118431154116,0.09213033568702705,0.0005729439528182364,0.41182410356672006,0.42128200281216444,0.3638554930559445,0.2595795095660743,-0.11856429453619458,0.2996324490340263,0.22965967126915018,0.23756527410631784,0.36649533778182836,0.3822992354608792
nifty_volatility_20,0.0027894050233740423,-0.021293194392566637,-0.12907006796459927,-0.14226412893424836,-0.12066653723826805,-0.14583780360876403,-0.15007430785473855,-0.07433625378978513,-0.15890253058471893,-0.16006855929690317,-0.09762597338088894,-0.16844348562192277,0.02197120849258188,-0.14191018850051376,-0.03836542444132005,-0.07404798464840098,-0.24755616291592195,-0.019579742400596324,0.35622739870253417,0.3200969639574513,0.14274526572638133,0.36330910669696054,0.025856628146953754,-0.23442220356403087,-0.2717433684989534,-0.29935022346973406,1.0,-0.02159663374605333,-0.01917036957797496,0.0312206769130847,-0.01989287356313503,-0.22199804646493937,1.0,-0.3635003067719718,-0.3014942629413455,-0.29935022346973406,-0.4112955149797887,0.02209140667898306,-0.015040454259874672,-0.15572170169626523,-0.22148286042305287,0.59460510115627,-0.20377430223933496,0.7324228452429816,-0.07712098910619127,-0.06477138493575949,0.5700999998820442,-0.0010383856629963637,-0.006164482862889266,0.06053042653840704,0.30023866823974527,-0.005032452925182034,-0.008868482797583049,-0.020606475978816506,-0.008093804080766168,-0.14191018850051376,0.35622739870253417,0.0027894050233740423,0.012588769853817265,-0.0986306729103014,-0.16844348562192277,-0.18212142318104202,0.02197120849258188,0.36330910669696054,-0.18247690908521497,-0.021293194392566637,-0.03165992386182331,-0.15418852805448727,-0.1299723958978717
nifty_momentum,0.09392355179092826,0.22494306673482992,0.4562957357039154,0.2573934912171459,0.14564403736885295,0.0958565790224014,0.4667982177479765,0.391852934044611,0.41909193683484625,0.22309438052959507,0.040881601363920425,0.4221107561055407,0.23764942096259273,0.4294735105429184,0.2896818218200484,0.36850479887946946,0.21424981651240457,0.20722450664278733,-0.10893634641663293,-0.00640437136949593,-0.1823162846448554,-0.1671504523409537,0.036891344208883,0.9449328903172635,0.5295895673010331,0.4747904434233221,-0.3635003067719718,0.052919904364218805,0.029390310744278815,0.21398630013029768,0.45881324729609085,0.9660740631723918,-0.3635003067719718,1.0,0.8527790126399323,0.4747904434233221,0.5340924898317203,0.142441470129843,0.3144767040330117,0.6433804869961078,0.6584947079784507,-0.24848392931078145,0.5784568968158285,-0.14769857475584341,-0.03693004773447519,-0.03704481464042817,-0.3925490046909158,-0.06840057479674252,-0.16755944719825555,-0.3661412387829099,-0.062486863379882275,-0.004234394912989975,-0.005550510064489438,0.04889640384672256,0.01182450176358358,0.4294735105429184,-0.10893634641663293,0.09392355179092826,0.005840362242357233,0.40364522345520143,0.4221107561055407,0.37129711195894743,0.23764942096259273,-0.1671504523409537,0.3125575488808106,0.22494306673482992,0.23547705759327248,0.372851295084229,0.3848327321708674
nifty_sma_ratio,0.09948738400394586,0.24266670913104535,0.43091240831914135,0.37135822134387747,0.21155406099169505,0.12519738017952642,0.4300914107777587,0.38925730987003604,0.4992068533675965,0.29529745496100834,0.09422927845855072,0.4808321765390217,0.16461692591667748,0.459609296608183,0.2938970655142579,0.3666156345374583,0.25921322871665664,0.2836157628701229,-0.10342859922900907,-0.0014080027245932235,-0.1821568659825157,-0.1534239936514654,0.0422025497853576,0.8610282967786691,0.727185451931179,0.5955399143067126,-0.3014942629413455,0.06190053566792576,0.051722138394544884,0.22526336316703155,0.47071354635878415,0.8460232995699833,-0.3014942629413455,0.8527790126399323,1.0,0.5955399143067126,0.6207455086683393,0.15497946170435126,0.34054439573641654,0.589551332844635,0.5885156572635456,-0.22777080852685236,0.6891977442101908,-0.09874016514640534,-0.0302215852957281,-0.03292583539005566,-0.37245037122141605,-0.07769206985041072,-0.1811270265519379,-0.3439557490102514,-0.09498887703479592,-0.00661651927355294,-0.009587791329671611,0.05838309469961563,0.009194683765807184,0.459609296608183,-0.10342859922900907,0.09948738400394586,0.000423811807456739,0.42887892409562206,0.4808321765390217,0.4535480213165519,0.16461692591667748,-0.1534239936514654,0.4184407702658168,0.24266670913104535,0.249758420524914,0.43283853637883307,0.41093504306306505
nifty_sma200_ratio,0.05130209451909998,0.1300953773247237,0.26141688399782553,0.4148934374118334,0.5047068788651365,0.4145961828122177,0.25580360560566806,0.21607665632989792,0.33999174128302184,0.5207494296894918,0.4646960693917137,0.3425781595855771,0.015364866057790784,0.2938061619392224,0.1616364048945393,0.20067622798919937,0.4098541259210944,0.4597001108217062,-0.10757832633946629,-0.10205901225305664,-0.030182168065322923,-0.1456668944798551,-0.03015961574059471,0.4495576687898739,0.7221844956965161,1.0,-0.29935022346973406,0.06403916555911757,0.10669342897932307,0.11042455266240843,0.2278169431600605,0.438815642786517,-0.29935022346973406,0.4747904434233221,0.5955399143067126,1.0,0.7778273443965632,0.0896930539430435,0.18841276888429295,0.35153874093268694,0.35514917577492094,-0.1892380819719742,0.46539266937168955,-0.23586102343257817,0.0028404947222360017,-0.0035626078340381543,-0.06700374052696345,-0.05365158446070714,-0.12604569316040273,-0.2432864688055128,-0.3779204429773825,0.0002857488109760208,-0.00995529742175119,0.05913158866861603,9.086552601663664e-05,0.2938061619392224,-0.10757832633946629,0.05130209451909998,-0.021900882282413565,0.25643194254133933,0.3425781595855771,0.3574624868563494,0.015364866057790784,-0.1456668944798551,0.4359038211645628,0.1300953773247237,0.13539895854167186,0.33974177027307534,0.2632163408244362
nifty_trend_direction,0.055196042938375864,0.13891200051417732,0.27307598537988353,0.3528599638340428,0.362947792837126,0.28190523036468107,0.2726554192779201,0.2372421649041325,0.3307713920211345,0.39367741200105305,0.3076118021309862,0.3324162949387912,0.05833095709000927,0.30404243831779704,0.1821225664793258,0.22443805396802588,0.3577436334385856,0.3016698158544325,-0.15195103927651546,-0.13904713260326637,-0.05596819781082099,-0.19564559044739338,-0.008871360050697663,0.4943575551620009,0.65005231078722,0.7778273443965632,-0.4112955149797887,0.0630814421699096,0.07843945113905874,0.11823563683524481,0.2575412835743956,0.4856060922736825,-0.4112955149797887,0.5340924898317203,0.6207455086683393,0.7778273443965632,1.0,0.09033358240650131,0.19902260576904612,0.36975146184216545,0.3799848291968462,-0.2787329194458306,0.45399926971126564,-0.3429409606498651,-0.0021944690323930666,-0.011456528250513768,-0.17971254733900655,-0.04941955082562511,-0.10663154334816244,-0.2024206768902508,-0.23253429781159235,0.0010309507488897305,-0.00900755979754185,0.05855620164222328,0.0031043655578540832,0.30404243831779704,-0.15195103927651546,0.055196042938375864,-0.01969994134711714,0.27002742368600063,0.3324162949387912,0.3297712236239354,0.05833095709000927,-0.19564559044739338,0.37337859468181683,0.13891200051417732,0.14565849814074394,0.32698597661459167,0.26997675714894037
sector_return_1,0.5042469657358202,0.2409146894647644,0.12594658636529493,0.07135275513828838,0.0549855068869846,0.03732942390710367,0.12888566273951194,0.20222088243329084,0.13299639738137445,0.07534598475346355,0.01742990083490519,0.05292429884399717,0.10146751265594141,0.196455996470713,0.25724857557199987,0.23515744661911744,0.07917389025271282,0.0709030334314814,0.02827421999940104,0.026128228875467292,0.009734115544022448,-0.006348818359294799,0.03298183294759761,0.14298316194966115,0.07952613270918299,0.08964020733059645,0.02248355465443693,0.06707929381691677,0.04129226995681277,0.635307406716091,0.29372106757261884,0.1435028850592499,0.02209140667898306,0.142441470129843,0.15497946170435126,0.0896930539430435,0.09033358240650131,1.0,0.4197563371937978,0.21382678024562835,0.21679187710208656,0.023415801426439828,0.22495665535238438,-0.040502496942360106,-0.3768409287303725,-0.37380966166100704,-0.015149038172983353,-0.0011198831706048273,-0.0007735574846046741,-0.002388306891237059,-0.008815880673875363,0.2226825308438041,-0.15822855489351045,0.0661751627879654,-0.030134131218146763,0.196455996470713,0.02827421999940104,0.5042469657358202,0.05113393154057621,0.22277507294816085,0.05292429884399717,0.023871193461190987,0.10146751265594141,-0.006348818359294799,0.03330063710139513,0.2409146894647644,0.24153690686822457,0.12891081503466006,0.17998216172023143
sector_return_5,0.22242978137695318,0.5648039294438987,0.28529809117421684,0.1623010500128216,0.11216851185559941,0.07112301705996064,0.2913332341239977,0.4332008233832767,0.29890248041246714,0.15848066533390542,0.027106068241256845,0.20935716784861308,0.3829748828306946,0.4076790097575193,0.44883105418339536,0.4585890816243756,0.16784969823991117,0.14300658745823538,0.009085179129609617,0.02540924885152907,-0.02034380088656534,-0.06452317158477372,0.06864457941986409,0.3208597400750416,0.17261947713175113,0.18834330876353286,-0.014343560283461504,0.15800727958858102,0.09288433200789446,0.2682891845065258,0.664497796082256,0.3238278639506372,-0.015040454259874672,0.3144767040330117,0.34054439573641654,0.18841276888429295,0.19902260576904612,0.4197563371937978,1.0,0.4712799850016858,0.47535300308334616,-0.020326232015169924,0.4830182451464896,-0.07813760697919489,-0.10036577204369476,-0.10233687700186186,-0.09478503950888953,-0.07829283783550288,-0.16383259617605295,-0.09727190532065687,-0.03243109618924486,0.10621746673311445,-0.06968737848126563,0.16070307351212812,-0.05343394455877441,0.4076790097575193,0.009085179129609617,0.22242978137695318,0.04198621826063871,0.44480355383170445,0.20935716784861308,0.10517615241886907,0.3829748828306946,-0.06452317158477372,0.11869364064936659,0.5648039294438987,0.5604080912651318,0.28447677097416446,0.3716630729079386
sector_return_20,0.11205500824056908,0.2820540403008486,0.5860411212758909,0.3345863382449451,0.22679158866860272,0.1449160785401605,0.5812283352771562,0.5086380849927247,0.5303295761965431,0.3092118969528937,0.09129395255940867,0.5380682547565956,0.3144793162033812,0.536550082583019,0.3745981644725669,0.46487787611075826,0.28580366547070757,0.27457216042455485,-0.03269006273472155,0.03339239080039399,-0.11344246640572951,-0.10379648837129772,0.08758695363900892,0.6538202576489353,0.368862634484639,0.3519085173214445,-0.15546709223253172,0.327621208395246,0.19265629708556267,0.1495844787819317,0.32023546315233037,0.6653451382685881,-0.15572170169626523,0.6433804869961078,0.589551332844635,0.35153874093268694,0.36975146184216545,0.21382678024562835,0.4712799850016858,1.0,0.9692233288369226,-0.13312437620926706,0.8630596659451348,-0.0765218518771101,-0.04108055028769383,-0.0376433956418117,-0.21565026020749617,-0.05993942970735959,-0.16158339022560192,-0.3040587297775196,-0.08304402098018239,0.05046432234386014,-0.03796409820833529,0.3310266129120843,-0.1061133480884708,0.536550082583019,-0.03269006273472155,0.11205500824056908,0.006493109838452143,0.5185116518566524,0.5380682547565956,0.4679664835255755,0.3144793162033812,-0.10379648837129772,0.40116457651722587,0.2820540403008486,0.29026731966118746,0.46414112154788356,0.4825665261817069
