,Ret_1,Ret_5,Ret_21,Ret_63,Ret_126,Ret_252,Ret21_Z,SMA20_Ratio,SMA50_Ratio,SMA200_Ratio,SMA50_200_Ratio,MACD_Ratio,MACD_Hist_Ratio,RSI,Stoch_K,BB_PctB,High252_Dist,Low252_Dist,Volatility,Vol_60,Vol_Ratio,ATR_Ratio,Volume_Ratio,Mkt_Ret_21,Mkt_Ret_63,Mkt_SMA200_Ratio,Mkt_Vol_20,Rel_Ret_21,Rel_Ret_63,nifty_return_1,nifty_return_5,nifty_return_20,nifty_volatility_20,nifty_momentum,nifty_sma_ratio,nifty_sma200_ratio,nifty_trend_direction,sector_return_1,sector_return_5,sector_return_20,sector_momentum,sector_volatility,sector_sma_ratio,india_vix,india_vix_change,india_vix_return,india_vix_volatility,usdinr_return_1,usdinr_return_5,usdinr_return_20,usdinr_volatility,stock_vs_nifty_return,stock_vs_sector_return,stock_nifty_relative_strength,stock_sector_relative_strength,daily_RSI,daily_volatility,daily_return,daily_volume_change,daily_price_vs_EMA,daily_MACD_norm,daily_MACD_signal_norm,daily_MACD_hist_norm,daily_ATR_pct,daily_EMA_fast_vs_slow,daily_momentum,daily_momentum_z,daily_trend_direction,daily_rsi_regime
Vol_Ratio,0.0013052164920719469,0.006464194529101723,-0.012650644156030736,-0.020162983807301908,0.01920853737176528,-0.003624257146731099,-0.031139212877083187,-0.005631499681880455,-0.040430610730075395,0.002193050479421063,0.035446094844608256,-0.03568230169939166,0.018266247901657626,-0.03134194061455478,0.0016213776262519563,-0.010920903379247277,0.00949267402567674,-0.03844030178137745,0.5201425787968578,-0.04900964301687815,1.0,0.34683292249876735,0.3279150702399552,-0.20127876300206682,-0.061778336742635526,-0.029574505839885933,0.15617987746343864,0.10854333224353921,0.019803142844420838,-0.02294056219545424,-0.03858702366022481,-0.18979783320265392,0.15670664618897762,-0.18724974710326625,-0.2051262442408498,-0.02982606949181475,-0.05700234786751202,-0.005616955334514695,-0.028771252453591516,-0.1326720689898181,-0.13593002963363018,0.21946251289565497,-0.1492328835186402,0.05740859290079837,-0.0068718553333297116,-0.008202715914540866,0.21128071192967038,0.022242827965187232,0.0403374282005639,0.13125990304618232,0.060381161943319016,0.013455768330996508,0.012882658704490348,0.11031526619168892,0.12085579360360202,-0.03134194061455478,0.5201425787968578,0.0013052164920719469,-0.018315094940160412,-0.016754795655903824,-0.03568230169939166,-0.04011007884619865,0.018266247901657626,0.34683292249876735,-0.023792964380783415,0.006464194529101723,-0.0019448741515897372,-0.03800848031321437,-0.029842402501803304
ATR_Ratio,-0.0481907682387134,-0.07430434809697473,-0.04480085467594472,-0.013606224147012807,-0.010961876168409292,-0.038948908939753016,-0.08982013639205629,-0.07702663132801135,-0.04690929015951329,-0.03522600095296543,0.011864248876968207,-0.03771739820235211,-0.06011019864717864,-0.11458343834748938,-0.11734926481817462,-0.10737885883942556,-0.3314538018583271,0.20379188495586953,0.859037170976768,0.7609902381974233,0.34683292249876735,1.0,0.18661318951259967,-0.12182793081038151,-0.12578352626932773,-0.15424862677409124,0.396015308298768,0.033301144286577024,0.06317721741235742,-0.008938559956285707,-0.053827047235090436,-0.12216995621748727,0.39644252971352073,-0.17871120254196302,-0.15836247772897663,-0.15444294543263756,-0.19577135473752466,-0.01374878374546081,-0.05160873673061836,-0.10128686973846622,-0.14472647569975305,0.47769138974814096,-0.10983784034769734,0.3759112225583845,-0.029305074180390526,-0.020300138370736544,0.24584768892145464,0.025581754784078783,0.037867652116631234,0.09687767426766858,0.23703797448154268,-0.0516722161585714,-0.042027713840089236,0.029946255176988696,0.044183594074148666,-0.11458343834748938,0.859037170976768,-0.0481907682387134,-0.024254983473440506,-0.07831509781242546,-0.03771739820235211,-0.014818860975042578,-0.06011019864717864,1.0,-0.014902936171732453,-0.07430434809697473,-0.09343939416412468,-0.09216072850722758,-0.11054155514547429
Volume_Ratio,0.055117110171159465,0.19623293821279,0.15375848940028788,-0.011359914118017187,-0.038607672668358135,-0.05409410125662238,0.14612375210982786,0.20463468652845554,0.13247252052825467,-0.01413625215144832,-0.08826982796233263,0.10837620506099313,0.21249732939622762,0.16900362748724668,0.16309761538635167,0.20080505622847702,0.04367229512637941,-0.04485456327672837,0.18518238920010227,-0.015245396405330822,0.3279150702399552,0.18661318951259967,1.0,0.04213451305031149,-0.02638931278934274,-0.05291082662780897,0.029331669790349922,0.1605275836080889,0.001361235048226744,0.006621849699082116,0.023743023314264918,0.04070976605739881,0.02945464586678801,0.03687858395396319,0.03407852681792052,-0.05336017560517848,-0.0235826718407478,0.028144850050825197,0.08008453593955456,0.09017531326197058,0.08699503633903932,0.054533350362625146,0.0718624337596917,0.04739366412773112,-0.0009588712416532274,0.0015706143654386237,0.016379063731679234,0.008152211195068943,-0.006190112691057744,0.005151192658874517,0.05574853323322216,0.05638141227914382,0.045239517963133385,0.1656479333971884,0.12045716402204193,0.16900362748724668,0.18518238920010227,0.055117110171159465,0.4038645092190923,0.19491609496703552,0.10837620506099313,0.04551302287555763,0.21249732939622762,0.18661318951259967,0.012209483536222636,0.19623293821279,0.1924804201721227,0.0889973187092838,0.15022201045046032
Mkt_Ret_21,0.09346402418078405,0.22644466822352952,0.48713121388651426,0.23068143743686897,0.1101701784179803,0.04665389300490258,0.48323659203231695,0.3998008377914741,0.4261485416871353,0.18825472910810104,-0.012135976261733801,0.42801549438278946,0.25543599116206867,0.4291702297895636,0.27983726443862106,0.36719457617161766,0.14935076497241362,0.23504140901525974,-0.054068512191557186,0.05752589831320189,-0.20127876300206682,-0.12182793081038151,0.04213451305031149,1.0,0.4824536032812604,0.408287840647821,-0.2567589024650078,0.040466117221049897,-0.00139881679090049,0.22494701704860434,0.45140004851632215,0.971060819621029,-0.25728321603923626,0.9416906694578246,0.8558073593239126,0.4069337061348233,0.45486734529661677,0.1540106414715482,0.3267510622867943,0.6628536780081618,0.6488017622100033,-0.16959280796473333,0.5948484997885549,-0.050618002563484955,-0.03646559422668197,-0.03390457937248903,-0.4239374366836605,-0.08980960053287979,-0.20333777016180188,-0.41191359986514264,-0.07520896079309904,-0.013517099789038027,-0.014358490626503463,0.039936093337250615,0.00885724771608064,0.4291702297895636,-0.054068512191557186,0.09346402418078405,-0.0017726562854057887,0.4131000443757674,0.42801549438278946,0.36908045467389117,0.25543599116206867,-0.12182793081038151,0.29485624609596334,0.22644466822352952,0.23589465177897442,0.3625208377729654,0.3840119756189494
Mkt_Ret_63,0.04582554985307124,0.10549581248378992,0.26105581055860316,0.5096770970881758,0.294387428167605,0.17288783454246243,0.2465472168765975,0.19576422319789724,0.3702342094761197,0.3445294752646702,0.22035497985366376,0.37208834177155176,-0.03671188234401023,0.288520260079385,0.11791013305441007,0.172234861612297,0.24594566131009105,0.3574976689275547,-0.106939344384749,-0.08617012315599407,-0.061778336742635526,-0.12578352626932773,-0.02638931278934274,0.4824536032812604,1.0,0.6990620308498255,-0.30541463409446173,0.03362748018051895,0.05195617390741495,0.11292005077843031,0.2081958760039115,0.4685327280057982,-0.3055871681298923,0.4889257441033764,0.6950584385891173,0.6983041513049824,0.6118217688205084,0.08418154884444891,0.15475322229438332,0.34303462149870356,0.3431761355373927,-0.20451480908409736,0.5045872834003622,-0.06152505297841091,-0.011932355289495501,-0.01463976485871476,-0.31383030006419493,-0.061783313341084646,-0.13147700291968664,-0.20037706804491673,-0.22348347080171485,-0.012599132111689535,-0.01638380038635013,0.030156265034746072,0.004750829536912829,0.288520260079385,-0.106939344384749,0.04582554985307124,-0.03986018674436899,0.24629134816526072,0.37208834177155176,0.40573617679700275,-0.03671188234401023,-0.12578352626932773,0.45657994200566226,0.10549581248378992,0.10895810762371569,0.3392500854067803,0.2615255232520837
Mkt_SMA200_Ratio,0.04838410766228215,0.11449712509649135,0.23223382259993391,0.3941036092902668,0.4803425911104747,0.3777824441827966,0.2238398011661374,0.18617625235278332,0.3108474822589754,0.490109375482432,0.4299468030451711,0.3137459567323514,0.00014055226875534183,0.26221028360897003,0.12813373487383897,0.17024657968541398,0.36388728892563016,0.4500790157469856,-0.12574858702040606,-0.1305751333621924,-0.029574505839885933,-0.15424862677409124,-0.05291082662780897,0.408287840647821,0.6990620308498255,1.0,-0.33456907060010277,0.03606784032574048,0.07329016161651815,0.10981695337964804,0.2028458883114687,0.39592196890377435,-0.3349009397786446,0.44004974362593835,0.5516784857299333,1.0,0.7696691438079315,0.08532447102853984,0.16336743173310708,0.30869652889031596,0.31904625270717935,-0.2113338607716019,0.4204079987019971,-0.22612899143773907,0.002510985106280064,-0.005443289728366441,-0.15102640666549294,-0.05874635065166088,-0.11859498120282762,-0.22053757439765342,-0.3804338674635025,-0.006597011081258588,-0.013133600379948268,0.03381912369654861,-0.001179096177905707,0.26221028360897003,-0.12574858702040606,0.04838410766228215,-0.035295364787762726,0.22572574827569875,0.3137459567323514,0.3316078336403217,0.00014055226875534183,-0.15424862677409124,0.4114377193172924,0.11449712509649135,0.11941790883306307,0.3070899692738185,0.23963570569693193
Mkt_Vol_20,0.008485673465619441,-0.009831533019627354,-0.1292368868478359,-0.13394411840720122,-0.08891155393134918,-0.134591945919003,-0.14881639480419215,-0.07158748656894752,-0.1605050248113071,-0.14190784955648947,-0.06551920749857312,-0.17181789044519777,0.02683381901244346,-0.13990359063264116,-0.034701871823496266,-0.07030510233289006,-0.23196218026415366,0.003773325675306125,0.39282298335530347,0.35525310426574624,0.15617987746343864,0.396015308298768,0.029331669790349922,-0.2567589024650078,-0.30541463409446173,-0.33456907060010277,1.0,0.0031680998815824535,0.013791010539820665,0.028950573772414827,-0.019532017037101976,-0.2445414338964669,1.0,-0.39890716428363293,-0.340136511414217,-0.3349009397786446,-0.45622166402562836,0.01875341648121226,-0.0038038451813058507,-0.15717913743652764,-0.21891319991701175,0.6419474483532367,-0.20756628615693656,0.7754714905857525,-0.07038756732047767,-0.053937024812970885,0.5770550584812119,0.0033686163676401254,-0.01804297134099304,0.07532077992492149,0.2999731955683669,0.00352038693688435,0.005817045882562096,0.002831638265741488,-0.0018045267860005456,-0.13990359063264116,0.39282298335530347,0.008485673465619441,0.0206529909696974,-0.09451466343298812,-0.17181789044519777,-0.18639495191740127,0.02683381901244346,0.396015308298768,-0.17645591281053305,-0.009831533019627354,-0.021423619491524593,-0.1540911931556647,-0.12671968325355096
Rel_Ret_21,0.16093342363442092,0.3806473703535082,0.8561834700403841,0.45773086636777743,0.33645221728723523,0.24870482443322411,0.8297670334739301,0.7006097046360932,0.7381884269324136,0.4378510906372039,0.1359902814468136,0.7505859174346848,0.4200029585579313,0.7410363312926206,0.546142402153375,0.6302240420799796,0.4184597850810392,0.3368755544126532,0.10070753628936947,0.03549459664840549,0.10854333224353921,0.033301144286577024,0.1605275836080889,0.040466117221049897,0.03362748018051895,0.03606784032574048,0.0031680998815824535,1.0,0.5363472274244175,-0.00020209243405754275,0.013658274337187224,0.0409983093452469,0.0031494858938446294,0.0406375087832009,0.051560540168060096,0.03609226763660321,0.019205835059650032,0.05453607722041797,0.14528157667875088,0.31958548601898995,0.3124569608187164,-0.023435121353084662,0.29026059459352427,-0.0023291742149787876,0.00012312300845747636,0.0011314375455465306,-0.0032842154016665677,-0.014121081265194077,-0.0322825192660858,-0.04620702340922802,-0.07510994015282538,0.18301353824451702,0.14867474288687196,0.9667223293855014,0.764917689772452,0.7410363312926206,0.10070753628936947,0.16093342363442092,-0.0061786161417319505,0.7247242486508023,0.7505859174346848,0.6454983556190683,0.4200029585579313,0.033301144286577024,0.553743710135598,0.3806473703535082,0.3868108886798585,0.63218979911152,0.6674340756212667
Rel_Ret_63,0.09699768885170343,0.2116010976633414,0.4528390561007848,0.8481278745594389,0.6042530859663757,0.44223273329617674,0.44395838382023084,0.3822891391594476,0.6229711354341816,0.6986069683760455,0.5262346222046836,0.6234133330633677,-0.003800781330045102,0.5244917594811892,0.3094734749650317,0.3404688000538438,0.5762696820056452,0.5288112869353586,0.08695802726627175,0.09614889662202374,0.019803142844420838,0.06317721741235742,0.001361235048226744,-0.00139881679090049,0.05195617390741495,0.07329016161651815,0.013791010539820665,0.5363472274244175,1.0,-0.008041432753778072,-0.01209252182184839,-0.0029347879296071746,0.013836316526370098,-0.0013673863464969127,0.02089258059378629,0.07379895230005062,0.02625019344667231,0.025470507755292436,0.06462081354175167,0.1524941091983261,0.1560977717554904,-0.022174202507591476,0.22382400824169205,0.01382541291902675,0.004378564317875814,0.004268972955331605,0.02547047917698989,-0.005842270759681952,-0.01880856190975143,-0.032379624585987164,-0.10477942273811612,0.11434031646205457,0.09469802161028627,0.5223020857747496,0.4255616360431737,0.5244917594811892,0.08695802726627175,0.09699768885170343,-0.024909558351037083,0.455189449767666,0.6234133330633677,0.658709673833043,-0.003800781330045102,0.06317721741235742,0.7699993202762467,0.2116010976633414,0.21492270161041804,0.6051470050664083,0.4782230747246943
nifty_return_1,0.4174211009821382,0.1859576007845047,0.10476120614266028,0.04670479783283105,0.02647468588623132,0.005336224600331639,0.10728362851131683,0.16279183672245,0.10297074234227435,0.03903330314749317,-0.009898914138181522,0.03872056436317231,0.08427386121474334,0.15648916849812913,0.20513061068238772,0.18812925018635449,0.033285727522360795,0.06386037469940108,0.01751712629666739,0.034679459865931454,-0.02294056219545424,-0.008938559956285707,0.006621849699082116,0.22494701704860434,0.11292005077843031,0.10981695337964804,0.028950573772414827,-0.00020209243405754275,-0.008041432753778072,1.0,0.4212163190946705,0.22785912899224858,0.028950573772414827,0.22162108017369944,0.23328335827797328,0.10981695337964804,0.10976679696662696,0.6481077478358741,0.26902690087304315,0.14839381816125216,0.14852780413635658,0.02637384243557249,0.14871860179019802,-0.030977736623060262,-0.5475676637656807,-0.5456161487903314,-0.03386484967042833,-0.010788469662144275,0.0060570959608528974,-0.014588863304601898,-0.007879841181910086,-0.0628686564943412,-0.015206439854322223,-0.002483546476015484,-0.00493551814455266,0.15648916849812913,0.01751712629666739,0.4174211009821382,0.004937710143585867,0.17904668797657922,0.03872056436317231,0.01314438247363934,0.08427386121474334,-0.008938559956285707,0.012298125504547954,0.1859576007845047,0.1888070337943002,0.09824981023857995,0.1436464767821042
nifty_return_5,0.18986974365803427,0.46360484562029997,0.21992847372005253,0.09192940899687523,0.040906598104414396,0.01567499849758058,0.22626929572052049,0.3439444674558113,0.21732178929853016,0.08246209048130926,-0.02502111642224827,0.14407328589947527,0.3210175049999264,0.3161883156338614,0.3564704877635905,0.36734100182662455,0.07668852063190643,0.10745517877074742,0.012221960648973556,0.04278430115876111,-0.03858702366022481,-0.053827047235090436,0.023743023314264918,0.45140004851632215,0.2081958760039115,0.2028458883114687,-0.019532017037101976,0.013658274337187224,-0.01209252182184839,0.4212163190946705,1.0,0.45755662391175317,-0.019532017037101976,0.4536504442179266,0.4620751997416009,0.2028458883114687,0.2209453603482791,0.29992094040610306,0.6732128785168183,0.3079279336128214,0.308350930905145,-0.003203356530497981,0.3081421333842756,-0.06575652670830195,-0.13222907710237866,-0.13405126092488262,-0.12814495584611477,-0.13554004839974385,-0.2616572213927821,-0.13621865828052582,-0.020600232705581624,-0.019036071933227348,-0.01327480110414119,0.01160275364320935,0.0021711485278528035,0.3161883156338614,0.012221960648973556,0.18986974365803427,0.016295452886384374,0.3500368638250257,0.14407328589947527,0.05370206996978964,0.3210175049999264,-0.053827047235090436,0.05253303954906316,0.46360484562029997,0.46044327538162205,0.20484000640301336,0.2890521580172158
nifty_return_20,0.09464475488040323,0.22874427468458078,0.4757722354718133,0.22203721105196508,0.10479549096640126,0.044045921136279476,0.4721006182878203,0.4094882809844176,0.41750227073145074,0.18248698719920978,-0.014099694716436248,0.42014311358661527,0.27176810206639107,0.4282838592001258,0.2862198094299448,0.3753437842688383,0.14687846084164674,0.22859748319723303,-0.04873171388505769,0.05748194171020338,-0.18979783320265392,-0.12216995621748727,0.04070976605739881,0.971060819621029,0.4685327280057982,0.39592196890377435,-0.2445414338964669,0.0409983093452469,-0.0029347879296071746,0.22785912899224858,0.45755662391175317,1.0,-0.2445414338964669,0.9631460603998843,0.8398456906382179,0.39592196890377435,0.44703071070682265,0.15412145959891416,0.32787548534699584,0.6763117015283814,0.6605170949401333,-0.15909116730274953,0.5822767888350707,-0.05263052892195744,-0.03375901195817403,-0.030842593725575154,-0.41329554940324226,-0.09335483391354835,-0.20952386525763844,-0.4095829389362503,-0.0696565966311318,-0.013458212177796641,-0.013357269518988666,0.037387678999318025,0.009572223872879308,0.4282838592001258,-0.04873171388505769,0.09464475488040323,-0.002004725699269296,0.41525314960480647,0.42014311358661527,0.3557280140511323,0.27176810206639107,-0.12216995621748727,0.28249432874825914,0.22874427468458078,0.23751703318586273,0.3579759528417804,0.3829021492966249
nifty_volatility_20,0.008185954616500526,-0.010179413727391892,-0.12965274202294363,-0.13413912308739015,-0.08921042521024454,-0.13442545134649084,-0.14916783088261099,-0.0718820246342547,-0.1611034412579935,-0.14213798149619067,-0.06542902256632166,-0.17229440166537388,0.02688427882631995,-0.14025258288714684,-0.034817331496282654,-0.07046582530180798,-0.23202177745696367,0.003689710025964454,0.3930525749428784,0.35519289912878305,0.15670664618897762,0.39644252971352073,0.02945464586678801,-0.25728321603923626,-0.3055871681298923,-0.3349009397786446,1.0,0.0031494858938446294,0.013836316526370098,0.028950573772414827,-0.019532017037101976,-0.2445414338964669,1.0,-0.39890716428363293,-0.340136511414217,-0.3349009397786446,-0.45622166402562836,0.01826300624065148,-0.004254420204840577,-0.15731231039641352,-0.21885242654886553,0.6423291162969753,-0.2082036798487304,0.7755419690686398,-0.06945591872599775,-0.052886311016878094,0.5774182347352604,0.002956851242476082,-0.018004273438810392,0.07465413812322881,0.2994730784247475,0.00352038693688435,0.0058858255278748505,0.002831638265741488,-0.0019749110522107806,-0.14025258288714684,0.3930525749428784,0.008185954616500526,0.021130787182196766,-0.09492270908458378,-0.17229440166537388,-0.18689578876719795,0.02688427882631995,0.39644252971352073,-0.17688194686364453,-0.010179413727391892,-0.021754578428415137,-0.1545041995533355,-0.12704226098655813
nifty_momentum,0.09376369565555072,0.22467972279352594,0.4614795787145369,0.22952595349209817,0.11751972620152182,0.08518685489474956,0.4697204413809816,0.39484876325665247,0.4182419633317772,0.19934390391784282,0.003766057734814238,0.4206336156036092,0.24908581322077106,0.430430424208115,0.28261981661700475,0.36935016352895045,0.1829687200972218,0.21668580914745758,-0.10573203333114184,-0.006690079523273761,-0.18724974710326625,-0.17871120254196302,0.03687858395396319,0.9416906694578246,0.4889257441033764,0.44004974362593835,-0.39890716428363293,0.0406375087832009,-0.0013673863464969127,0.22162108017369944,0.4536504442179266,0.9631460603998843,-0.39890716428363293,1.0,0.8502540345311199,0.44004974362593835,0.5055630534637343,0.15452841894213462,0.3215312573880363,0.6522012394665365,0.6650356862041643,-0.2492767541207057,0.5832833018635762,-0.1703681009094529,-0.02398892029152027,-0.02436576389212672,-0.4606461430183582,-0.07717979464406073,-0.1739591307802308,-0.371781397165468,-0.12294701051169803,-0.01363242738497424,-0.015037182282713127,0.037380117710154946,0.010404183961692496,0.430430424208115,-0.10573203333114184,0.09376369565555072,-0.004395146661142122,0.4059191773927224,0.4206336156036092,0.3634901238477796,0.24908581322077106,-0.17871120254196302,0.29448545327823616,0.22467972279352594,0.23593870359181277,0.3651883628134442,0.38541145295613
nifty_sma_ratio,0.101507822878072,0.2395709308749327,0.4353479571768384,0.35148262555780385,0.17913895985319128,0.10131929337854237,0.43147638913712166,0.3884632809790212,0.502261815230669,0.26554565907965777,0.048496953786137095,0.4820553223110966,0.16849018642431363,0.4580510348341683,0.2818766824125201,0.36160406653177435,0.21171947717046857,0.2968182692504732,-0.1013750297966814,0.005675897719743737,-0.2051262442408498,-0.15836247772897663,0.03407852681792052,0.8558073593239126,0.6950584385891173,0.5516784857299333,-0.340136511414217,0.051560540168060096,0.02089258059378629,0.23328335827797328,0.4620751997416009,0.8398456906382179,-0.340136511414217,0.8502540345311199,1.0,0.5516784857299333,0.5777463247035979,0.16738694432094783,0.3418001113563131,0.5916983751709763,0.5906735650929633,-0.2323537626355354,0.6984989083311118,-0.08845667747348325,-0.021483872055577172,-0.023462503928455954,-0.4858889108528533,-0.08716144394247277,-0.18135894247999038,-0.33695012571380584,-0.15816929822611162,-0.013821630317854975,-0.01652803344751923,0.04947826735187107,0.011253081347416823,0.4580510348341683,-0.1013750297966814,0.101507822878072,-0.0056179111882240585,0.4282529931837798,0.4820553223110966,0.4507841872820053,0.16849018642431363,-0.15836247772897663,0.4052436551334016,0.2395709308749327,0.24642512899084865,0.42055155616431567,0.4117056034590363
nifty_sma200_ratio,0.04845191342252052,0.11417996957643488,0.2318118246504759,0.39440560285878307,0.48008205958889993,0.378680617488905,0.2233742915615204,0.1859412081709207,0.3110150284295694,0.4903583809107045,0.43031157833902445,0.3138247478918974,-0.0005389470596426015,0.26204189498048736,0.12771116435191862,0.16990044471884877,0.3646609145113957,0.44995520491552404,-0.12582255141091703,-0.13049585835029975,-0.02982606949181475,-0.15444294543263756,-0.05336017560517848,0.4069337061348233,0.6983041513049824,1.0,-0.3349009397786446,0.03609226763660321,0.07379895230005062,0.10981695337964804,0.2028458883114687,0.39592196890377435,-0.3349009397786446,0.44004974362593835,0.5516784857299333,1.0,0.7696691438079315,0.08540955347121143,0.16296614382473754,0.3079206283977001,0.3181970518257016,-0.21125470959804654,0.4205956471710382,-0.22599715660197,0.0014384753604351217,-0.006619847028979889,-0.1507923159359919,-0.05936050131509508,-0.12132704354462197,-0.2221456916096919,-0.3790357234722012,-0.006597011081258588,-0.013044863622533974,0.03381912369654861,-0.0009280792621958223,0.26204189498048736,-0.12582255141091703,0.04845191342252052,-0.034820101725165004,0.22554846072405127,0.3138247478918974,0.3319324133497793,-0.0005389470596426015,-0.15444294543263756,0.41177548317934637,0.11417996957643488,0.11913168039522254,0.30724742237925895,0.2394260155862404
nifty_trend_direction,0.045882929779206306,0.11245715407549245,0.2312407700991251,0.30595319855727887,0.3219202565904536,0.24839206412079087,0.2290755512452216,0.19676651308735052,0.2850610233952345,0.3465253369322653,0.26538480256603214,0.2860194680203211,0.04340273854485113,0.2577342118871228,0.1395819224712675,0.18266450078498317,0.3032285854565097,0.28276403815353457,-0.16571526315316332,-0.16190339104995685,-0.05700234786751202,-0.19577135473752466,-0.0235826718407478,0.45486734529661677,0.6118217688205084,0.7696691438079315,-0.45622166402562836,0.019205835059650032,0.02625019344667231,0.10976679696662696,0.2209453603482791,0.44703071070682265,-0.45622166402562836,0.5055630534637343,0.5777463247035979,0.7696691438079315,1.0,0.07655177079322997,0.16033551868871163,0.31741078790075844,0.33121249760309973,-0.28753178726873985,0.3949901931368731,-0.34064839413814324,0.004465504662515683,-0.005631409243617445,-0.25672801084527364,-0.06517230599567948,-0.10580570218717412,-0.18249826374821043,-0.2091201832777343,-0.008540832198176581,-0.010932734540994358,0.016856515176385197,-0.004972253279958939,0.2577342118871228,-0.16571526315316332,0.045882929779206306,-0.02658177826657073,0.22655071651861444,0.2860194680203211,0.2850603672036971,0.04340273854485113,-0.19577135473752466,0.326423095236688,0.11245715407549245,0.11836755459522175,0.27656997936987915,0.23176580998416876
sector_return_1,0.49520110179819526,0.24056611874072598,0.12069467301072122,0.062333897811092644,0.03815639897380973,0.025083589935281838,0.1253272485271101,0.2001475662979452,0.1280024176898469,0.05956974317871471,0.001480659266117689,0.04695227397602102,0.10727367909093204,0.1951040878782887,0.2564509393595102,0.23445677559822414,0.05597120204582264,0.07646703557366108,0.018991080956562236,0.026617420553633187,-0.005616955334514695,-0.01374878374546081,0.028144850050825197,0.1540106414715482,0.08418154884444891,0.08532447102853984,0.01875341648121226,0.05453607722041797,0.025470507755292436,0.6481077478358741,0.29992094040610306,0.15412145959891416,0.01826300624065148,0.15452841894213462,0.16738694432094783,0.08540955347121143,0.07655177079322997,1.0,0.4170626904228967,0.20604020655788402,0.21083783862777217,0.01702038490872609,0.21913454730520168,-0.03785952446332436,-0.4057580747343398,-0.4049709194095734,-0.029205761006773752,-0.006288530092979436,-0.003131173298136686,-0.010239928791762545,-0.02815859911088862,0.19175721542534313,-0.16162450812569115,0.052594549217129284,-0.03138568717511942,0.1951040878782887,0.018991080956562236,0.49520110179819526,0.05464819621585884,0.2208286962345899,0.04695227397602102,0.015756054604366913,0.10727367909093204,-0.01374878374546081,0.019565264804643843,0.24056611874072598,0.24134377873205304,0.12283534810281342,0.1792158915181207
sector_return_5,0.2211384570465223,0.5625042961388317,0.2802680965587841,0.13078430224632695,0.08308024112233611,0.05419026747052006,0.28771971815056846,0.43193157272043153,0.286634943028138,0.13258917901980216,-0.0024856428408443067,0.19879262151866933,0.39376824683259026,0.4025700408118079,0.44264119157880355,0.45756365772238233,0.12451093821068228,0.14749544235548342,0.02253840045358822,0.0453733261319035,-0.028771252453591516,-0.05160873673061836,0.08008453593955456,0.3267510622867943,0.15475322229438332,0.16336743173310708,-0.0038038451813058507,0.14528157667875088,0.06462081354175167,0.26902690087304315,0.6732128785168183,0.32787548534699584,-0.004254420204840577,0.3215312573880363,0.3418001113563131,0.16296614382473754,0.16033551868871163,0.4170626904228967,1.0,0.4634734186071656,0.46743125862606716,-0.00308934027957436,0.474312753836876,-0.059032273506535296,-0.0971664938615304,-0.09964948345262822,-0.10188487175635504,-0.09070563526525988,-0.1836881437952846,-0.09402611624199356,-0.0579655936562227,0.0970972129485653,-0.06634853661538088,0.14636805655638305,-0.05320611840707159,0.4025700408118079,0.02253840045358822,0.2211384570465223,0.053389461433507646,0.44081393864068996,0.19879262151866933,0.08898239275722683,0.39376824683259026,-0.05160873673061836,0.09142485900877832,0.5625042961388317,0.557068871539985,0.26829973591598705,0.3692685195010138
sector_return_20,0.10543063918410708,0.27294774734540284,0.5947424222017066,0.29832319877452085,0.18524350712728352,0.12497473242693184,0.5880504480527411,0.5121172753688253,0.5278736661883952,0.274279278085696,0.038545555169240145,0.5378263851251592,0.33093771393254856,0.5366478960176366,0.36373226557459243,0.46658078765653566,0.23630408939302017,0.2825364729918153,-0.021638334070447848,0.05287308320715943,-0.1326720689898181,-0.10128686973846622,0.09017531326197058,0.6628536780081618,0.34303462149870356,0.30869652889031596,-0.15717913743652764,0.31958548601898995,0.1524941091983261,0.14839381816125216,0.3079279336128214,0.6763117015283814,-0.15731231039641352,0.6522012394665365,0.5916983751709763,0.3079206283977001,0.31741078790075844,0.20604020655788402,0.4634734186071656,1.0,0.9690298628502947,-0.13059391628703548,0.8545246168470262,-0.05171049836946233,-0.03714130037821012,-0.03363136506124831,-0.26355544113084234,-0.06977814209920423,-0.17541246473833094,-0.3176818242197147,-0.13603125041411385,0.03653365120331064,-0.039285317639295284,0.32340066452511457,-0.09965725049739714,0.5366478960176366,-0.021638334070447848,0.10543063918410708,-0.0002548936246117373,0.519032831704006,0.5378263851251592,0.4592254548529945,0.33093771393254856,-0.10128686973846622,0.37666454462067933,0.27294774734540284,0.2831225090241712,0.45570082556395974,0.48065517633409377
